Date Time,A1(5),A2(15),A3(25),A4(35),A5(45),A6(55),A7(65),A8(75),A9(85),A10(95),A11(105),A12(115)
20/4/2022 15:00,23.609,28.958,26.082,16.475,11.622,19.2,27.661,29.004,29.729,30.443,29.65,30.533
20/4/2022 15:30,22.163,27.312,24.785,16.013,10.873,17.033,26.719,28.858,29.685,30.384,29.592,30.476
20/4/2022 16:00,21.273,25.569,23.621,15.576,10.314,14.639,25.258,28.643,29.624,30.33,29.554,30.436
20/4/2022 16:30,20.606,24.328,22.679,15.223,9.943,13.025,22.854,27.677,29.552,30.266,29.509,30.407
20/4/2022 17:00,20.149,23.462,21.87,14.903,9.666,12.195,19.233,26.635,29.349,30.217,29.458,30.344
20/4/2022 17:30,19.85,22.872,21.146,14.598,9.409,11.773,15.512,24.62,28.828,30.153,29.4,30.31
20/4/2022 18:00,19.542,22.424,20.542,14.318,9.181,11.433,13.294,20.599,26.731,29.955,29.342,30.282
20/4/2022 18:30,19.345,22.074,20.02,14.075,8.99,11.18,12.406,16.286,22.144,29.199,29.202,30.242
20/4/2022 19:00,19.138,21.813,19.573,13.881,8.805,10.963,12.019,13.861,16.77,27.749,28.972,30.185
20/4/2022 19:30,18.976,21.584,19.221,13.678,8.656,10.794,11.764,12.857,13.135,24.335,28.308,30.077
20/4/2022 20:00,18.862,21.419,18.922,13.545,8.532,10.617,11.567,12.406,11.456,19.456,26.9,29.872
20/4/2022 20:30,18.744,21.241,18.647,13.406,8.422,10.471,11.407,12.124,10.736,15.646,24.358,29.145
20/4/2022 21:00,18.653,21.104,18.418,13.275,8.317,10.336,11.261,11.946,10.39,13.672,20.528,27.616
20/4/2022 21:30,18.556,20.975,18.225,13.158,8.229,10.214,11.137,11.797,10.201,12.805,17.026,24.342
20/4/2022 22:00,18.471,20.896,18.084,13.054,8.135,10.113,11.023,11.665,10.057,12.375,15.089,20.317
20/4/2022 22:30,18.385,20.79,17.928,12.927,8.061,10.009,10.917,11.564,9.951,12.156,14.244,17.391
20/4/2022 23:00,18.327,20.689,17.788,12.856,7.984,9.915,10.808,11.456,9.863,11.995,13.861,15.833
20/4/2022 23:30,18.236,20.601,17.704,12.755,7.917,9.825,10.713,11.363,9.775,11.878,13.646,15.119
21/4/2022 0:00,18.162,20.549,17.579,12.666,7.861,9.745,10.612,11.267,9.701,11.775,13.496,14.765
21/4/2022 0:30,18.088,20.453,17.499,12.57,7.795,9.665,10.525,11.183,9.631,11.68,13.374,14.534
21/4/2022 1:00,18.045,20.383,17.43,12.496,7.732,9.594,10.464,11.107,9.561,11.599,13.271,14.374
21/4/2022 1:30,17.945,20.322,17.353,12.407,7.68,9.528,10.391,11.027,9.494,11.515,13.167,14.251
21/4/2022 2:00,17.945,20.269,17.284,12.326,7.647,9.468,10.308,10.952,9.431,11.441,13.091,14.133
21/4/2022 2:30,17.861,20.209,17.212,12.256,7.592,9.42,10.241,10.891,9.378,11.372,13.007,14.015
21/4/2022 3:00,17.808,20.165,17.175,12.2,7.533,9.357,10.178,10.824,9.315,11.306,12.935,13.922
21/4/2022 3:30,17.766,20.104,17.132,12.116,7.507,9.3,10.122,10.752,9.269,11.243,12.851,13.83
21/4/2022 4:00,17.708,20.065,17.078,12.07,7.449,9.253,10.066,10.688,9.213,11.188,12.785,13.725
21/4/2022 4:30,17.666,20.022,17.038,11.99,7.42,9.197,10.01,10.629,9.164,11.122,12.692,13.653
21/4/2022 5:00,17.645,19.962,16.988,11.948,7.391,9.128,9.961,10.562,9.115,11.064,12.648,13.569
21/4/2022 5:30,17.567,19.923,16.959,11.879,7.339,9.094,9.899,10.506,9.069,11.012,12.569,13.49
21/4/2022 6:00,17.546,19.884,16.923,11.844,7.323,9.063,9.856,10.473,9.024,10.964,12.525,13.402
21/4/2022 6:30,17.499,19.867,16.876,11.782,7.288,9.02,9.804,10.391,8.988,10.91,12.468,13.339
21/4/2022 7:00,17.411,19.806,16.848,11.744,7.262,8.964,9.752,10.38,8.939,10.859,12.385,13.26
21/4/2022 7:30,17.307,19.763,16.797,11.706,7.231,8.927,9.71,10.306,8.904,10.814,12.372,13.208
21/4/2022 8:00,17.187,19.716,16.769,11.645,7.18,8.912,9.671,10.266,8.868,10.77,12.298,13.138
21/4/2022 8:30,17.1,19.686,16.733,11.61,7.176,8.865,9.626,10.218,8.826,10.726,12.246,13.075
21/4/2022 9:00,16.996,19.63,16.69,11.573,7.138,8.829,9.597,10.178,8.791,10.682,12.19,13.016
21/4/2022 9:30,16.853,19.583,16.651,11.528,7.107,8.813,9.558,10.13,8.762,10.638,12.151,12.942
21/4/2022 10:00,16.704,19.514,16.619,11.484,7.094,8.77,9.513,10.087,8.73,10.598,12.112,12.91
21/4/2022 10:30,16.531,19.455,16.586,11.46,7.056,8.731,9.469,10.061,8.688,10.557,12.069,12.848
21/4/2022 11:00,16.384,19.42,16.54,11.429,7.04,8.712,9.443,9.999,8.65,10.52,12.043,12.782
21/4/2022 11:30,16.272,19.348,16.512,11.392,7.021,8.685,9.414,9.988,8.631,10.466,11.983,12.759
21/4/2022 12:00,16.121,19.305,16.473,11.354,7.009,8.655,9.389,9.949,8.586,10.443,11.936,12.693
21/4/2022 12:30,15.986,19.246,16.423,11.3,6.984,8.627,9.35,9.923,8.567,10.406,11.91,12.658
21/4/2022 13:00,15.871,19.165,16.394,11.276,6.955,8.588,9.315,9.887,8.535,10.373,11.871,12.596
21/4/2022 13:30,15.761,19.152,16.363,11.249,6.943,8.554,9.277,9.847,8.503,10.336,11.816,12.554
21/4/2022 14:00,15.666,19.093,16.32,11.202,6.924,8.53,9.242,9.808,8.481,10.299,11.786,12.511
21/4/2022 14:30,15.602,19.051,16.295,11.189,6.899,8.533,9.217,9.772,8.453,10.269,11.743,12.469
21/4/2022 15:00,15.528,19,16.271,11.141,6.88,8.497,9.204,9.743,8.447,10.236,11.713,12.423
21/4/2022 15:30,15.478,18.945,16.228,11.115,6.862,8.476,9.179,9.7,8.415,10.2,11.688,12.373
21/4/2022 16:00,15.424,18.907,16.204,11.071,6.843,8.458,9.151,9.696,8.393,10.17,11.658,12.343
21/4/2022 16:30,15.439,18.844,16.168,11.071,6.827,8.437,9.119,9.661,8.368,10.14,11.624,12.323
21/4/2022 17:00,15.37,18.814,16.14,11.021,6.821,8.398,9.094,9.639,8.343,10.114,11.59,12.285
21/4/2022 17:30,15.385,18.776,16.105,11.007,6.79,8.383,9.072,9.607,8.317,10.081,11.582,12.236
21/4/2022 18:00,15.404,18.768,16.087,10.974,6.778,8.359,9.047,9.586,8.295,10.051,11.552,12.205
21/4/2022 18:30,15.429,18.73,16.052,10.95,6.775,8.344,9.025,9.554,8.274,10.041,11.527,12.171
21/4/2022 19:00,15.434,18.709,16.028,10.917,6.741,8.332,9,9.543,8.258,10.008,11.493,12.137
21/4/2022 19:30,15.444,18.667,15.993,10.884,6.722,8.305,8.981,9.507,8.23,9.982,11.46,12.087
21/4/2022 20:00,15.454,18.676,15.971,10.867,6.722,8.296,8.959,9.483,8.211,9.962,11.434,12.065
21/4/2022 20:30,15.439,18.638,15.933,10.85,6.71,8.281,8.937,9.479,8.192,9.939,11.409,12.023
21/4/2022 21:00,15.429,18.617,15.919,10.824,6.679,8.242,8.925,9.437,8.167,9.92,11.384,12.008
21/4/2022 21:30,15.424,18.609,15.88,10.791,6.66,8.225,8.9,9.408,8.146,9.9,11.354,11.97
21/4/2022 22:00,15.424,18.579,15.86,10.771,6.636,8.204,8.872,9.38,8.136,9.874,11.329,11.94
21/4/2022 22:30,15.444,18.537,15.832,10.744,6.63,8.195,8.866,9.352,8.118,9.851,11.304,11.914
21/4/2022 23:00,15.419,18.533,15.821,10.738,6.611,8.183,8.832,9.341,8.099,9.828,11.279,11.884
21/4/2022 23:30,15.394,18.508,15.807,10.695,6.602,8.159,8.81,9.324,8.081,9.805,11.254,11.854
22/4/2022 0:00,15.414,18.483,15.772,10.681,6.587,8.156,8.794,9.313,8.062,9.786,11.233,11.835
22/4/2022 0:30,15.375,18.466,15.744,10.652,6.562,8.139,8.773,9.296,8.05,9.763,11.208,11.809
22/4/2022 1:00,15.385,18.458,15.734,10.652,6.562,8.112,8.757,9.289,8.034,9.744,11.179,11.771
22/4/2022 1:30,15.375,18.429,15.727,10.619,6.553,8.1,8.745,9.253,8.019,9.721,11.162,11.752
22/4/2022 2:00,15.34,18.404,15.671,10.612,6.541,8.085,8.726,9.222,8,9.705,11.141,11.726
22/4/2022 2:30,15.33,18.379,15.664,10.589,6.52,8.074,8.705,9.215,7.985,9.682,11.121,11.7
22/4/2022 3:00,15.33,18.366,15.633,10.553,6.514,8.059,8.689,9.18,7.969,9.663,11.1,11.666
22/4/2022 3:30,15.306,18.325,15.623,10.553,6.511,8.041,8.671,9.183,7.954,9.643,11.079,11.651
22/4/2022 4:00,15.301,18.321,15.616,10.533,6.483,8.015,8.649,9.145,7.945,9.63,11.058,11.618
22/4/2022 4:30,15.311,18.333,15.626,10.543,6.462,8.029,8.64,9.131,7.929,9.611,11.042,11.603
22/4/2022 5:00,15.311,18.371,15.609,10.51,6.462,8.015,8.622,9.11,7.923,9.595,11.025,11.573
22/4/2022 5:30,15.311,18.375,15.616,10.52,6.465,8.003,8.615,9.121,7.905,9.579,11.009,11.562
22/4/2022 6:00,15.389,18.366,15.574,10.49,6.45,7.991,8.603,9.093,7.893,9.566,11,11.536
22/4/2022 6:30,25.829,18.5,15.595,10.477,6.432,7.968,8.603,9.096,7.88,9.556,10.984,11.525
22/4/2022 7:00,32.285,31.383,28.275,13.696,6.447,7.959,8.588,9.068,7.865,9.54,10.967,11.499
22/4/2022 7:30,31.977,31.356,28.62,17.783,12.333,11.396,8.588,9.065,7.868,9.524,10.943,11.484
22/4/2022 8:00,31.318,31.119,28.406,17.56,12.642,16.349,13.934,9.183,7.862,9.508,10.926,11.473
22/4/2022 8:30,31.15,30.998,28.262,17.133,12.248,16.148,16.36,13.962,8.339,9.498,10.906,11.44
22/4/2022 9:00,31.069,30.951,28.235,17.064,12.143,16.068,16.43,16.03,12.004,9.763,10.889,11.403
22/4/2022 9:30,30.927,30.94,28.217,17.133,12.175,16.132,16.491,16.49,14.116,13.037,11.313,11.44
22/4/2022 10:00,30.719,30.856,28.149,17.113,12.167,16.104,16.557,16.626,14.664,15.39,14.165,13.004
22/4/2022 10:30,30.619,30.751,28.104,17.109,12.171,16.068,16.577,16.676,14.761,16.159,16.207,16.121
22/4/2022 11:00,30.472,30.631,27.521,17.101,12.175,16.056,16.544,16.69,14.765,16.33,16.926,17.772
22/4/2022 11:30,30.719,30.641,27.512,17.207,12.24,16.076,16.557,16.722,14.79,16.338,17.082,18.238
22/4/2022 12:00,31.535,30.678,28.014,17.874,12.934,17.272,17.492,17.214,14.977,16.428,17.132,18.365
22/4/2022 12:30,31.318,30.563,27.978,17.891,12.934,17.467,18.013,18.182,16.061,17.265,17.496,18.59
22/4/2022 13:00,31.136,30.558,27.991,17.588,12.581,17.029,17.834,18.216,16.365,18.044,18.381,19.504
22/4/2022 13:30,31.096,30.49,27.785,17.338,12.26,16.389,17.328,17.871,16.103,17.971,18.505,19.795
22/4/2022 14:00,31.096,30.464,27.731,17.239,12.119,16.048,16.945,17.501,15.71,17.644,18.323,19.626
22/4/2022 14:30,31.204,30.448,27.423,17.137,12.007,15.844,16.705,17.237,15.453,17.366,18.096,19.401
22/4/2022 15:00,31.312,30.448,27.356,17.056,11.907,15.626,16.475,17.006,15.247,17.173,17.952,19.433
22/4/2022 15:30,31.427,30.448,27.338,17.036,11.872,15.574,16.34,16.813,15.099,17.052,18.08,20.715
22/4/2022 16:00,31.501,30.443,27.307,17.036,11.879,15.57,16.319,16.768,15.05,17.161,18.846,27.023
22/4/2022 16:30,31.582,30.474,27.307,17.023,11.895,15.602,16.36,16.795,15.136,17.543,22.768,29.714
22/4/2022 17:00,31.691,30.506,27.293,17.04,11.887,15.634,16.413,16.878,15.35,18.72,26.888,30.516
22/4/2022 17:30,31.766,30.547,27.311,17.052,11.915,15.689,16.487,16.992,15.722,22.952,28.642,30.969
22/4/2022 18:00,31.854,30.605,27.298,17.064,11.907,15.733,16.573,17.218,16.586,27.682,29.515,31.171
22/4/2022 18:30,31.977,30.678,27.333,17.093,11.947,15.749,16.676,17.473,19.114,29.682,30.063,31.246
22/4/2022 19:00,32.059,30.725,27.333,17.133,11.967,15.816,16.775,17.815,22.966,30.416,30.491,31.345
22/4/2022 19:30,32.182,30.788,27.4,17.141,12.007,15.868,16.932,18.635,26.589,30.806,30.569,31.379
22/4/2022 20:00,32.23,30.872,27.409,17.166,12.019,15.932,17.14,20.85,28.632,30.985,30.595,31.391
22/4/2022 20:30,32.333,30.94,27.427,17.182,12.055,16,17.383,23.345,29.442,31.115,30.622,31.385
22/4/2022 21:00,32.401,31.014,27.463,17.219,12.103,16.1,17.784,25.083,29.801,31.17,30.609,31.356
22/4/2022 21:30,32.477,31.108,27.543,17.252,12.111,16.168,18.476,26.17,30.006,31.224,30.622,31.379
22/4/2022 22:00,32.552,31.151,27.579,17.28,12.155,16.268,19.489,26.848,30.123,31.246,30.68,31.379
22/4/2022 22:30,32.573,31.251,27.614,17.317,12.175,16.345,20.552,27.312,30.184,31.241,30.746,31.356
22/4/2022 23:00,32.635,31.303,27.686,17.342,12.216,16.446,21.608,27.682,30.229,31.241,30.837,31.385
22/4/2022 23:30,32.669,31.399,27.722,17.366,12.264,16.564,22.603,27.946,30.256,31.235,30.798,31.42
23/4/2022 0:00,32.669,31.457,27.789,17.403,12.284,16.698,23.526,28.204,30.262,31.213,30.791,31.507
23/4/2022 0:30,32.662,31.526,27.816,17.403,12.313,16.812,24.466,28.389,30.24,31.203,30.739,31.53
23/4/2022 1:00,32.655,31.531,27.829,17.403,12.345,17.005,25.343,28.603,30.229,31.132,30.693,31.513
23/4/2022 1:30,32.655,31.552,27.843,17.416,12.389,17.38,26.142,28.765,30.201,31.104,30.661,31.484
23/4/2022 2:00,32.628,31.579,27.888,17.403,12.43,17.965,26.805,28.934,30.151,31.066,30.609,31.46
23/4/2022 2:30,32.621,31.626,27.915,17.432,12.463,18.854,27.306,29.091,30.14,31.05,30.569,31.426
23/4/2022 3:00,32.621,31.632,27.928,17.436,12.524,19.956,27.677,29.279,30.128,31.034,30.537,31.391
23/4/2022 3:30,32.587,31.679,27.964,17.432,12.597,21.24,28.023,29.437,30.095,30.969,30.498,31.356
23/4/2022 4:00,32.6,31.695,28.014,17.444,12.683,22.652,28.273,29.443,30.078,30.963,30.459,31.345
23/4/2022 4:30,32.607,31.695,28.036,17.465,12.806,24.038,28.555,29.46,30.056,30.947,30.433,31.287
23/4/2022 5:00,32.642,31.695,28.077,17.49,12.979,25.298,28.796,29.46,30.056,30.941,30.426,31.258
23/4/2022 5:30,32.655,31.738,28.131,17.51,13.195,26.371,29.07,29.49,30.056,30.93,30.407,31.229
23/4/2022 6:00,32.662,31.764,28.14,17.531,13.476,27.15,29.319,29.49,30.039,30.882,30.4,31.206
23/4/2022 6:30,32.655,31.796,28.194,17.564,13.784,27.76,29.515,29.443,30.034,30.876,30.381,31.183
23/4/2022 7:00,32.642,31.823,28.244,17.597,14.101,28.252,29.728,29.466,30.012,30.876,30.322,31.16
23/4/2022 7:30,32.642,31.855,28.275,17.638,14.394,28.598,29.989,29.472,29.995,30.882,30.309,31.131
23/4/2022 8:00,32.587,31.865,28.311,17.675,14.65,28.889,30.177,29.443,29.995,30.849,30.309,31.108
23/4/2022 8:30,32.49,31.817,28.357,17.679,14.927,29.123,30.198,29.443,29.984,30.855,30.303,31.067
23/4/2022 9:00,32.394,31.833,28.357,17.729,15.196,29.374,30.22,29.413,29.978,30.817,30.296,31.067
23/4/2022 9:30,32.326,31.791,28.406,17.783,15.45,29.6,30.279,29.384,29.973,30.8,30.27,31.044
23/4/2022 10:00,32.196,31.732,28.402,17.816,15.706,29.847,30.327,29.366,29.962,30.795,30.251,31.044
23/4/2022 10:30,32.038,31.695,28.379,17.866,15.964,30.096,30.322,29.325,29.962,30.779,30.225,31.038
23/4/2022 11:00,31.82,31.642,28.339,17.97,16.324,30.302,30.3,29.32,29.928,30.762,30.212,31.01
23/4/2022 11:30,31.46,31.536,28.438,18.074,16.766,30.489,30.257,29.284,29.89,30.719,30.186,30.992
23/4/2022 12:00,30.82,31.383,28.611,18.237,17.196,30.558,30.171,29.226,29.801,30.659,30.121,30.894
23/4/2022 12:30,29.294,30.924,27.717,17.745,17.163,30.478,30.102,29.103,29.735,30.584,30.044,30.831
23/4/2022 13:00,27.982,30.553,27.494,17.588,17.027,30.414,30.016,29.027,29.674,30.508,29.979,30.768
23/4/2022 13:30,26.264,29.981,26.983,17.289,16.448,30.217,29.936,28.911,29.58,30.427,29.882,30.682
23/4/2022 14:00,24.341,28.79,26.021,16.651,15.192,29.953,29.845,28.806,29.47,30.341,29.785,30.602
23/4/2022 14:30,22.764,27.322,24.742,15.985,13.392,28.175,29.749,28.719,29.393,30.255,29.721,30.527
23/4/2022 15:00,21.765,25.806,23.63,15.463,11.567,24.432,29.579,28.655,29.316,30.201,29.663,30.47
23/4/2022 15:30,21.08,24.574,22.724,15.053,10.187,18.932,27.982,28.383,29.36,30.142,29.605,30.43
23/4/2022 16:00,20.578,23.742,22.015,14.743,9.582,14.659,26.203,28.17,29.437,30.454,29.547,30.361
23/4/2022 16:30,20.188,23.138,21.381,14.45,9.284,12.558,22.698,27.267,29.294,30.384,29.509,30.327
23/4/2022 17:00,19.888,22.67,20.821,14.217,9.082,11.669,17.834,25.843,28.878,30.314,29.464,30.259
23/4/2022 17:30,19.635,22.319,20.323,14.008,8.91,11.272,14.102,22.714,27.725,30.099,29.406,30.259
23/4/2022 18:00,19.394,22.025,19.9,13.811,8.746,11.01,12.49,17.805,23.971,29.443,29.323,30.213
23/4/2022 18:30,19.182,21.786,19.546,13.659,8.625,10.825,11.92,14.39,18.229,28.185,29.004,30.139
23/4/2022 19:00,19.03,21.589,19.217,13.516,8.508,10.657,11.637,12.955,13.737,25.205,28.434,30.111
23/4/2022 19:30,18.911,21.41,18.944,13.391,8.416,10.521,11.459,12.33,11.594,20.178,27.203,29.782
23/4/2022 20:00,18.803,21.281,18.711,13.267,8.324,10.398,11.306,12.049,10.729,15.879,24.6,29.263
23/4/2022 20:30,18.712,21.13,18.523,13.158,8.222,10.277,11.164,11.872,10.339,13.695,20.402,27.616
23/4/2022 21:00,18.631,21.006,18.366,13.043,8.155,10.159,11.044,11.716,10.129,12.775,16.751,23.735
23/4/2022 21:30,18.529,20.927,18.202,12.935,8.051,10.051,10.955,11.583,9.982,12.346,14.933,19.494
23/4/2022 22:00,18.439,20.83,18.076,12.827,7.994,9.948,10.853,11.471,9.873,12.109,14.183,16.812
23/4/2022 22:30,18.375,20.729,17.954,12.748,7.924,9.864,10.768,11.379,9.799,11.945,13.842,15.582
23/4/2022 23:00,18.273,20.654,17.829,12.641,7.868,9.786,10.68,11.287,9.728,11.842,13.642,15.031
23/4/2022 23:30,18.188,20.584,17.748,12.556,7.802,9.7,10.565,11.202,9.648,11.733,13.505,14.744
24/4/2022 0:00,18.13,20.501,17.656,12.478,7.736,9.623,10.491,11.119,9.591,11.648,13.388,14.562
24/4/2022 0:30,18.051,20.431,17.579,12.382,7.703,9.569,10.411,11.046,9.514,11.557,13.289,14.419
24/4/2022 1:00,17.982,20.37,17.517,12.323,7.644,9.49,10.347,10.974,9.457,11.483,13.194,14.292
24/4/2022 1:30,17.945,20.326,17.441,12.256,7.592,9.426,10.268,10.888,9.401,11.413,13.114,14.19
24/4/2022 2:00,17.887,20.304,17.415,12.168,7.556,9.37,10.211,10.827,9.345,11.351,13.042,14.092
24/4/2022 2:30,31.217,30.407,27.258,12.627,7.507,9.322,10.152,10.763,9.295,11.295,12.975,14.007
24/4/2022 3:00,31.251,30.454,28.583,17.444,12.099,11.655,10.148,10.718,9.259,11.24,12.909,13.926
24/4/2022 3:30,31.251,30.454,28.597,17.231,12.349,15.37,13.953,11.218,9.23,11.185,12.838,13.83
24/4/2022 4:00,31.352,30.474,28.611,16.987,12.175,15.488,15.648,14.514,10.603,11.202,12.776,13.745
24/4/2022 4:30,31.481,30.506,28.588,16.93,12.095,15.46,15.829,15.794,13.001,13,13.167,13.81
24/4/2022 5:00,31.555,30.506,27.512,16.849,11.963,15.374,15.853,16.062,13.855,14.983,15.223,15.316
24/4/2022 5:30,31.623,30.521,27.539,16.837,11.939,15.303,15.833,16.075,14.033,15.654,16.508,17.169
24/4/2022 6:00,31.732,30.532,27.561,16.865,11.911,15.256,15.841,16.062,14.037,15.807,16.896,17.934
24/4/2022 6:30,31.8,30.537,27.597,16.869,11.955,15.229,15.853,16.129,14.041,15.835,17.006,18.156
24/4/2022 7:00,31.834,30.579,27.601,16.894,11.955,15.264,15.849,16.174,14.064,15.839,17.026,18.233
24/4/2022 7:30,31.922,30.568,27.623,16.89,11.975,15.283,15.849,16.183,14.096,15.851,17.032,18.297
24/4/2022 8:00,31.943,30.615,27.637,16.91,12.003,15.315,15.877,16.219,14.16,15.899,17.097,18.498
24/4/2022 8:30,31.957,30.605,27.632,16.93,12.019,15.362,15.905,16.232,14.207,15.964,17.258,19.668
24/4/2022 9:00,32.011,30.652,27.659,16.954,12.047,15.44,15.926,16.25,14.291,16.118,18.065,24.674
24/4/2022 9:30,32.038,30.647,27.673,16.967,12.051,15.46,15.962,16.268,14.355,16.539,21.077,29.033
24/4/2022 10:00,32.004,30.662,27.659,16.967,12.055,15.476,15.994,16.341,14.495,17.861,25.814,30.145
24/4/2022 10:30,32.018,30.662,27.655,16.991,12.067,15.519,16.006,16.35,14.855,21.772,28.182,30.59
24/4/2022 11:00,32.004,30.715,27.682,17.019,12.099,15.547,16.043,16.449,15.91,27.157,29.119,30.779
24/4/2022 11:30,31.991,30.736,27.659,16.999,12.103,15.586,16.095,16.713,18.861,29.618,29.695,30.837
24/4/2022 12:00,31.977,30.746,27.659,17.007,12.115,15.598,16.164,17.427,23.68,30.503,30.005,30.866
24/4/2022 12:30,31.895,30.757,27.628,17.003,12.123,15.618,16.36,19.496,27.672,30.99,30.141,30.9
24/4/2022 13:00,31.861,30.762,27.606,17.003,12.123,15.634,16.8,23.171,29.272,31.246,30.18,30.912
24/4/2022 13:30,31.827,30.772,27.57,16.971,12.115,15.661,17.822,25.793,29.729,31.312,30.244,30.923
24/4/2022 14:00,31.725,30.762,27.534,16.979,12.111,15.737,19.666,27.108,29.951,31.284,30.348,30.952
24/4/2022 14:30,31.65,30.783,27.512,16.979,12.115,15.864,21.826,27.785,30.067,31.219,30.433,30.969
24/4/2022 15:00,31.569,30.762,27.494,16.987,12.131,16.104,23.806,28.273,30.14,31.17,30.498,30.992
24/4/2022 15:30,31.528,30.778,27.48,16.983,12.147,16.547,25.497,28.632,30.167,31.132,30.511,31.015
24/4/2022 16:00,31.515,30.767,27.445,16.967,12.196,17.289,26.724,28.905,30.167,31.099,30.478,31.044
24/4/2022 16:30,31.488,30.793,27.445,17.015,12.244,18.363,27.481,29.132,30.19,31.077,30.452,31.113
24/4/2022 17:00,31.528,30.851,27.454,17.019,12.329,19.732,27.977,29.325,30.217,31.094,30.446,31.16
24/4/2022 17:30,31.528,30.872,27.467,17.04,12.406,21.349,28.383,29.413,30.24,31.11,30.407,31.206
24/4/2022 18:00,31.576,30.909,27.476,17.044,12.564,23.078,28.712,29.408,30.262,31.11,30.387,31.246
24/4/2022 18:30,31.637,30.93,27.507,17.101,12.789,24.766,29.002,29.425,30.307,31.137,30.355,31.269
24/4/2022 19:00,31.65,30.982,27.556,17.129,13.07,26.182,29.25,29.431,30.295,31.164,30.335,31.281
24/4/2022 19:30,31.671,31.051,27.623,17.154,13.429,27.17,29.451,29.408,30.307,31.181,30.322,31.258
24/4/2022 20:00,31.657,31.093,27.695,17.211,13.852,27.903,29.61,29.39,30.323,31.197,30.309,31.206
24/4/2022 20:30,31.677,31.124,27.798,17.264,14.247,28.422,29.738,29.396,30.301,31.197,30.309,31.177
24/4/2022 21:00,31.671,31.156,27.915,17.37,14.677,28.842,29.797,29.349,30.295,31.203,30.309,31.119
24/4/2022 21:30,31.637,31.182,28.023,17.424,15.041,29.139,29.866,29.355,30.29,31.203,30.316,31.084
24/4/2022 22:00,31.671,31.203,28.099,17.506,15.383,29.395,29.84,29.331,30.284,31.197,30.322,31.067
24/4/2022 22:30,31.684,31.267,28.208,17.601,15.684,29.537,29.797,29.296,30.268,31.192,30.329,31.05
24/4/2022 23:00,31.657,31.303,28.262,17.696,15.964,29.71,29.792,29.267,30.256,31.175,30.322,31.05
24/4/2022 23:30,31.671,31.319,28.329,17.77,16.232,29.81,29.728,29.226,30.201,31.159,30.322,31.05
25/4/2022 0:00,31.677,31.362,28.348,17.853,16.457,29.821,29.701,29.173,30.173,31.132,30.303,31.044
25/4/2022 0:30,31.671,31.388,28.393,17.953,16.642,29.868,29.648,29.173,30.162,31.088,30.29,31.021
25/4/2022 1:00,31.664,31.42,28.425,18.024,16.827,29.889,29.626,29.144,30.151,31.072,30.277,31.038
25/4/2022 1:30,31.677,31.467,28.443,18.107,16.99,29.91,29.61,29.08,30.095,31.045,30.251,31.021
25/4/2022 2:00,31.691,31.51,28.474,18.174,17.139,29.91,29.589,29.062,30.095,31.023,30.231,31.015
25/4/2022 2:30,31.732,31.499,28.47,18.241,17.271,29.895,29.552,29.068,30.073,31.017,30.205,30.998
25/4/2022 3:00,31.779,31.568,28.524,18.325,17.388,29.926,29.552,29.045,30.067,30.979,30.18,30.986
25/4/2022 3:30,31.82,31.605,28.538,18.401,17.502,29.942,29.573,29.056,30.028,30.979,30.173,30.992
25/4/2022 4:00,31.868,31.679,28.601,18.46,17.644,29.984,29.573,29.056,30.051,30.996,30.16,30.981
25/4/2022 4:30,31.943,31.743,28.679,18.553,17.781,30.027,29.573,29.027,30.062,31.023,30.186,30.986
25/4/2022 5:00,32.011,31.791,28.806,18.612,17.91,30.085,29.6,29.068,30.078,30.996,30.205,30.969
25/4/2022 5:30,31.997,31.817,28.843,18.68,18.015,30.17,29.632,29.121,30.112,31.017,30.231,30.975
25/4/2022 6:00,32.038,31.876,28.884,18.739,18.14,30.196,29.648,29.138,30.123,31.05,30.212,30.992
25/4/2022 6:30,32.011,31.913,28.911,18.764,18.231,30.244,29.664,29.132,30.134,31.061,30.225,30.992
25/4/2022 7:00,31.963,31.913,28.925,18.82,18.342,30.265,29.669,29.103,30.117,31.039,30.238,30.981
25/4/2022 7:30,31.943,31.94,28.957,18.866,18.439,30.361,29.685,29.086,30.134,31.045,30.257,30.992
25/4/2022 8:00,31.882,31.956,28.993,18.943,18.579,30.419,29.712,29.132,30.14,31.066,30.244,30.992
25/4/2022 8:30,31.847,31.977,29.034,18.947,18.623,30.473,29.765,29.156,30.162,31.094,30.251,31.021
